price,beds,baths,average_rent,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,price_y,year,month,quarter,price_category_te,type_te,furnishing_te,completion_status_te,building_name_te,area_name_te,city_te
750000,1,2,0,0,0,0,0,0,107.61804991033138,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,141.05187668826719,133.32706977238914
1600000,4,6,90058,0,0,0,0,0,130.35120986446273,2024,4,2,138.22067501009343,149.26251221180993,132.44936528280306,127.47067184865425,132.87013357142845,122.75985033884265,112.518973094454
2600000,2,3,0,0,0,0,0,0,147.29457688444404,2024,1,1,138.1580288702424,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,138.44108359981163,133.67336753417774
2550000,4,4,0,0,0,0,0,0,146.57760993948224,2024,4,2,138.0545921712828,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,147.56987747601664,133.6791444548438
2500000,4,6,0,0,0,0,0,0,145.84994173131565,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,147.54679227452817,132.00102069039042
700000,2,3,65130,2013,0,5,61,0,105.74963804254389,2024,3,1,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,95.81512396005476,109.3439029860635,133.67336753417774
601881,1,2,37962,2024,0,8,111,0,101.7681632718561,2024,3,1,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,99.46560485582984,101.94132721399026,133.60313587791276
4834200,2,2,0,0,0,0,0,0,172.08016157434412,2024,2,1,163.53996448237965,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,141.51298131815489,133.62286642297357
2950000,3,5,0,0,0,0,0,0,152.04166035025202,2024,4,2,163.42022386241754,149.26251221180993,132.44936528280306,135.49426409689977,132.87013357142845,134.22098863869562,134.01337803947592
1050000,1,2,0,0,0,0,0,0,117.19572882889582,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,124.97541273190697,131.64299689042448
1120000,3,5,75892,0,0,0,0,0,119.12459001787803,2024,4,2,109.21627017889637,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,117.27183551118418,112.24858465145986
1400000,5,7,83216,0,0,0,0,0,126.03315924926262,2024,4,2,138.2818313564658,148.7566013286269,132.02870312123673,127.38117836021159,132.65475570083052,116.77554510119452,112.51738853074667
1170000,1,1,107096,2007,0,8,105,0,120.44727952929519,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,121.50752882793306,130.14217127903677,134.01337803947592
2650000,3,3,0,0,0,0,0,0,148.00120127342137,2024,3,1,138.0545921712828,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,134.24295903428992,133.6791444548438
1687000,2,3,0,0,0,0,0,0,132.10282586865384,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,124.76694739455024,131.55314579600633
3990000,1,2,0,0,0,0,0,0,164.0049285963321,2024,3,1,163.41810795276115,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,143.71507167921538,133.60313587791276
1190000,1,2,0,0,0,0,0,0,120.96440917619718,2024,3,1,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,138.61390633535987,134.01337803947592
1930000,1,1,0,0,0,0,0,0,136.65796625501372,2024,4,2,138.15815726569912,124.43669640559156,132.06339393006098,134.9521308553659,132.52140208978395,145.50940524230919,133.62286642297357
2701043,1,2,0,0,0,0,0,0,148.71225067320515,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,134.03452410797271,133.67336753417774
1429000,4,5,0,0,0,0,0,0,126.68703512599849,2024,4,2,138.2818313564658,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,117.57131047234378,133.7373114692438
4902296,6,7,0,0,0,0,0,0,172.6836551210335,2024,4,2,163.42022386241754,149.26251221180993,132.44936528280306,135.49426409689977,132.87013357142845,145.8883882592524,133.62254616576647
800000,1,2,0,0,0,0,0,0,109.39459275264433,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,119.08098204091064,131.55314579600633
1550000,1,2,114717,0,0,0,0,0,129.31173135726164,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,124.69458766148519,133.62286642297357
975000,1,2,65316,0,0,0,0,0,115.01807990419991,2023,11,4,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,124.61945164888246,133.7373114692438
640000,0,1,0,0,0,0,0,0,103.36940852308415,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,134.22098863869562,134.01337803947592
1599000,3,4,0,0,0,0,0,0,130.3306624797353,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,117.80649301158785,131.64299689042448
125000,0,0,0,0,0,0,0,0,67.99471325185893,2024,3,1,109.24806721408295,125.9265236111704,132.44936528280306,135.49426409689977,132.87013357142845,76.87493715156786,112.518973094454
210000,1,2,22316,0,0,0,0,0,77.74260153417832,2023,10,4,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,93.51618574536107,112.518973094454
1800000,3,4,109622,0,0,0,0,0,134.2787856981627,2024,2,1,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,124.51387083967624,133.62254616576647
3200000,3,4,0,0,0,0,0,0,155.1777784877478,2024,3,1,163.37190824681323,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,152.07409327296557,133.67336753417774
5500000,4,5,0,0,0,0,0,0,177.72616063111934,2024,4,2,163.41810795276115,124.51315138183743,132.02870312123673,127.38117836021159,132.65475570083052,141.1800644028148,133.7373114692438
1488888,2,3,0,0,0,0,0,0,128.0062530904278,2024,1,1,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,115.55611598012106,133.60313587791276
800000,2,3,0,0,0,0,0,0,109.39459275264433,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,119.86267273383294,131.64299689042448
1423000,1,2,0,0,0,0,0,0,126.55257854644866,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,137.3711885179536,133.4713455545535
1150000,0,1,0,0,0,0,0,0,119.92342744466798,2024,1,1,109.21627017889637,122.3290415905496,127.6534440051615,135.14854404099322,132.5119970957668,130.60178370098572,133.6791444548438
2900000,2,3,0,0,0,0,0,0,151.39051187303474,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,138.69894164211672,133.15172892578266
2438888,2,3,0,0,0,0,0,0,144.9454696233041,2024,4,2,138.0545921712828,122.3290415905496,127.6534440051615,135.14854404099322,132.5119970957668,132.97099499704277,133.6791444548438
1450000,2,3,0,0,0,0,0,0,127.1542999477728,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,125.13335349396567,132.00102069039042
450000,4,5,0,0,0,0,0,0,94.50323843624125,2024,4,2,109.24207207046047,124.43669640559156,132.06339393006098,127.3908629629186,132.52140208978395,144.5292651697802,112.82031718959601
225000,2,2,21207,0,0,0,0,0,79.13460055460243,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,82.59030437127828,112.24858465145986
2121000,3,4,0,0,0,0,0,0,139.9428979696414,2024,3,1,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,141.15880185338196,133.62254616576647
1017200,2,3,0,0,0,0,0,0,116.25832807352035,2024,4,2,109.19547218888867,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,126.54268255663128,131.64299689042448
829000,2,3,0,0,0,0,0,0,110.38684694563965,2024,4,2,109.24806721408295,122.6693146374798,127.51407545248527,135.49426409689977,132.87013357142845,128.70188361465213,132.00102069039042
550000,0,1,0,0,0,0,0,0,99.46081177811156,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,118.57353679535449,133.62254616576647
1740000,3,4,102077,0,0,0,0,0,133.1366946022161,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,102.52175908804675,133.6791444548438
585000,1,2,31719,0,0,0,0,0,101.03448329698662,2024,2,1,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,117.80649301158785,131.64299689042448
2600000,4,4,146529,0,0,0,0,0,147.29457688444404,2023,12,4,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,153.41644924111566,133.62254616576647
1831000,4,3,0,0,0,0,0,0,134.85763099118094,2024,3,1,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,130.76423039955597,134.01337803947592
4700000,3,4,0,0,0,0,0,0,170.8717718046218,2024,4,2,163.56997813733977,145.2005209924965,132.01512830839363,127.24426147864546,132.5119970957668,172.77421862527797,133.6791444548438
1970000,2,3,148905,0,0,0,0,0,137.36560853286926,2024,3,1,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,141.5530860863796,133.62254616576647
3350000,4,5,0,0,0,0,0,0,156.97151869419622,2024,4,2,163.37190824681323,149.31040957054654,132.14265682250962,135.03015084130215,132.63282854487807,158.794698934026,131.55314579600633
550000,0,1,0,0,0,0,0,0,99.46081177811156,2024,3,1,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,115.55611598012106,133.60313587791276
500000,0,1,0,0,0,0,0,0,97.07583502762796,2024,4,2,109.24806721408295,122.6693146374798,127.51407545248527,135.49426409689977,132.87013357142845,118.57353679535449,133.62254616576647
1710000,2,3,124008,0,0,0,0,0,132.55445693209836,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,116.1511920367604,134.01337803947592
2500000,3,4,0,0,0,0,0,0,145.84994173131565,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,135.14854404099322,132.5119970957668,151.28020516905656,131.9244965704809
850000,1,2,0,0,0,0,0,0,111.08912506570142,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,105.27414333918465,133.60313587791276
1500000,3,4,0,0,0,0,0,0,128.2466016070611,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,119.08098204091064,131.55314579600633
5000000,4,5,0,0,0,0,0,0,173.53857934624233,2024,4,2,163.37190824681323,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,167.09459447879092,133.67336753417774
2198877,4,5,0,0,0,0,0,0,141.21826105999105,2024,4,2,138.15815726569912,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,147.68356187576097,131.41932212972452
1300000,1,2,0,0,0,0,0,0,123.696836779813,2024,3,1,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,132.13636440809887,133.4713455545535
2599000,2,2,0,0,0,0,0,0,147.28034006636827,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,143.5546137610504,133.4713455545535
480000,0,1,58822,2016,0,5,87,0,96.07120986570233,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,108.01737013004117,119.76465705741849,134.01337803947592
3498000,4,5,0,0,0,0,0,0,158.68281797441662,2024,3,1,163.37190824681323,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,120.56036465849816,133.67336753417774
1150000,5,7,58900,0,0,0,0,0,119.92342744466798,2024,4,2,109.24207207046047,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,118.89436599154885,112.82031718959601
1470000,1,2,0,0,0,0,0,0,127.5945844390362,2024,1,1,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,141.5530860863796,133.62254616576647
995000,0,1,0,2022,0,20,0,0,115.61082756642928,2023,3,1,109.19547218888867,127.44985073171847,127.77768367759731,127.38117836021159,135.1173618102543,141.31197262814348,133.60313587791276
2100000,2,2,0,0,0,0,0,0,139.59294261767778,2024,3,1,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,130.14217127903677,134.01337803947592
275000,3,4,0,0,0,0,0,0,83.31938521161786,2023,8,3,109.21627017889637,122.70979683429061,132.01512830839363,127.24426147864546,132.5119970957668,85.2090568620423,131.9244965704809
3000000,4,5,0,0,0,0,0,0,152.6845231991854,2024,4,2,163.37190824681323,149.31040957054654,132.14265682250962,135.03015084130215,132.63282854487807,117.82807577336878,131.55314579600633
550000,1,1,0,0,0,0,0,0,99.46081177811156,2023,12,4,109.19547218888867,124.51315138183743,132.02870312123673,127.38117836021159,132.65475570083052,116.77554510119452,112.51738853074667
1830000,2,2,117061,2007,0,8,103,0,134.83907458021648,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,130.1833198268882,128.80694391820242,133.4713455545535
3200000,2,3,0,0,0,0,0,0,155.1777784877478,2024,4,2,163.56997813733977,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,141.05187668826719,133.32706977238914
5000000,4,5,0,0,0,0,0,0,173.53857934624233,2024,3,1,163.41810795276115,148.7566013286269,132.02870312123673,135.08362094295796,132.65475570083052,150.1438797250551,133.60313587791276
1221000,2,2,0,2013,0,10,127,0,121.75313297342608,2024,2,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,131.42731750300345,108.525327743011,133.4713455545535
210000,2,2,21207,0,0,0,0,0,77.74260153417832,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,83.64188249473355,112.518973094454
907306,1,1,0,0,0,0,0,0,112.94103663196906,2024,3,1,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,119.99669175760498,133.60313587791276
3000000,4,4,0,0,0,0,0,0,152.6845231991854,2024,4,2,163.53996448237965,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,137.8818203466087,133.4713455545535
800000,1,2,0,0,0,0,0,0,109.39459275264433,2024,4,2,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,119.92495803362893,131.41932212972452
5400000,6,6,0,0,0,0,0,0,176.91236401239067,2024,4,2,163.56997813733977,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,147.56987747601664,133.6791444548438
2156000,4,5,0,0,0,0,0,0,140.52038324664505,2024,4,2,138.1580288702424,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,148.10773998262772,131.55314579600633
1820000,3,4,103368,0,0,0,0,0,134.65308780720653,2024,4,2,138.22067501009343,149.26251221180993,132.44936528280306,127.47067184865425,132.87013357142845,117.45631635222982,132.00102069039042
299000,2,3,0,0,0,0,0,0,85.12585681119596,2024,4,2,109.24207207046047,124.43669640559156,132.06339393006098,134.9521308553659,132.52140208978395,115.74708327601739,112.82031718959601
1950000,2,4,107376,0,0,0,0,0,137.01315828854243,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,124.69458766148519,133.62286642297357
2300000,3,4,0,0,0,0,0,0,142.82435143465744,2024,4,2,138.1580288702424,149.31040957054654,132.14265682250962,135.03015084130215,132.63282854487807,148.22283109543443,131.55314579600633
1831000,4,3,0,0,0,0,0,0,134.85763099118094,2024,4,2,138.1580288702424,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,130.896514681047,133.67336753417774
409000,0,1,0,0,0,0,0,0,92.22721132246953,2024,4,2,109.19547218888867,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,119.86267273383294,131.64299689042448
1400000,3,3,117021,0,0,0,0,0,126.03315924926262,2024,4,2,138.2818313564658,145.3676765508336,127.77768367759731,127.38117836021159,132.65475570083052,130.6617484973905,133.60313587791276
380000,0,1,42998,2008,0,19,204,0,90.51091088875955,2023,9,3,109.21627017889637,122.3290415905496,127.6534440051615,127.24426147864546,97.96089907582584,103.24624020218378,133.6791444548438
1750000,2,3,106234,0,0,0,0,0,133.3290880092117,2024,4,2,138.0545921712828,122.3290415905496,127.6534440051615,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
1600000,2,3,0,0,0,0,0,0,130.35120986446273,2023,12,4,138.2818313564658,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,135.85187694054295,133.7373114692438
2299000,2,4,0,0,0,0,0,0,142.80873257656194,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,133.47271752847223,131.64299689042448
860000,1,2,0,0,0,0,0,0,111.41894369552894,2024,3,1,109.24207207046047,122.37778707057632,127.13064872826803,134.9521308553659,132.52140208978395,125.55189638075778,133.4713455545535
1030000,1,1,0,0,0,0,0,0,116.62682255094475,2023,11,4,109.21627017889637,122.3290415905496,127.6534440051615,135.14854404099322,132.5119970957668,116.24848338112325,133.6791444548438
730000,1,2,60627,0,0,0,0,0,106.88232315343824,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,124.69458766148519,133.62286642297357
2750000,3,5,0,0,0,0,0,0,149.38476589086815,2024,4,2,138.15815726569912,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,147.85166663316616,131.41932212972452
5450000,4,5,0,0,0,0,0,0,177.32067252845434,2024,4,2,163.37190824681323,149.31040957054654,127.36966080736877,135.03015084130215,132.63282854487807,148.14048411237886,133.67336753417774
2800000,4,5,0,0,0,0,0,0,150.062335940326,2024,4,2,138.2818313564658,145.3676765508336,132.02870312123673,135.08362094295796,132.65475570083052,151.08793570406243,131.64299689042448
2700000,4,5,0,0,0,0,0,0,148.69782329348976,2024,4,2,138.15815726569912,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,150.9387547897004,131.41932212972452
2500000,3,4,167311,0,0,0,0,0,145.84994173131565,2024,4,2,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
1112000,2,3,0,0,0,0,0,0,118.90884000641255,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,124.32792024862957,131.9244965704809
1038821,2,3,0,0,0,0,0,0,116.87875821854558,2024,4,2,109.08658606313494,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,127.70668699995086,131.55314579600633
1550000,1,2,0,0,0,0,0,0,129.31173135726164,2024,4,2,138.22067501009343,122.6693146374798,127.51407545248527,135.49426409689977,132.87013357142845,136.94166896070365,134.01337803947592
1140000,5,7,55955,0,0,0,0,0,119.65891630908129,2024,4,2,109.21627017889637,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,117.27183551118418,112.24858465145986
1148419,3,4,0,0,0,0,0,0,119.88172418949078,2024,4,2,109.21627017889637,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,105.99887337226015,133.6791444548438
890000,1,2,75055,0,0,0,0,0,112.39132025283428,2024,2,1,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,124.2992489659588,133.5323446969761
1600000,2,2,0,2007,0,8,104,0,130.35120986446273,2023,12,4,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,130.35120986446273,129.01908981456324,133.6791444548438
5150000,4,5,0,0,0,0,0,0,174.82686245505022,2023,11,4,163.42022386241754,149.26251221180993,132.44936528280306,127.47067184865425,132.87013357142845,151.03380065521614,134.01337803947592
2214029,3,4,0,0,0,0,0,0,141.46242046608955,2024,4,2,138.0545921712828,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,140.84317400752533,133.32706977238914
2099000,3,4,0,0,0,0,0,0,139.5762122451129,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,131.73393196152637,132.00102069039042
775000,1,2,67430,0,0,0,0,0,108.51714769372785,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,124.61945164888246,133.7373114692438
1420000,1,2,95123,0,0,0,0,0,126.48518957624059,2024,1,1,138.2818313564658,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,135.85187694054295,133.7373114692438
1100000,1,2,85407,0,0,0,0,0,118.58300551085074,2024,4,2,109.24806721408295,122.6693146374798,127.51407545248527,127.47067184865425,132.87013357142845,124.51387083967624,133.62254616576647
2700000,4,7,0,0,0,0,0,0,148.69782329348976,2023,3,1,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,145.84994173131565,131.9244965704809
620000,0,1,0,0,0,0,0,0,102.53854936671962,2024,3,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,115.35220475856217,133.4713455545535
1500000,5,7,86296,0,0,0,0,0,128.2466016070611,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,131.91316127761309,112.24858465145986
971250,1,2,139708,0,0,0,0,0,114.9059190355308,2024,3,1,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,120.56036465849816,133.67336753417774
855000,1,1,78168,2008,0,16,179,0,111.25439868809131,2024,3,1,109.08658606313494,122.43021015341043,127.36966080736877,127.47867440349752,118.52037558081882,135.06220298349226,133.67336753417774
2200000,1,2,0,2010,0,16,173,0,141.236400626629,2024,4,2,138.0545921712828,122.44116273092271,127.6534440051615,127.24426147864546,131.42731750300345,141.15677249297897,133.6791444548438
3803100,3,3,0,0,0,0,0,0,162.04489253105717,2024,1,1,163.37190824681323,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,140.75147707073057,133.5323446969761
800000,1,2,70593,0,0,0,0,0,109.39459275264433,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,128.70671897560905,134.01337803947592
2000000,4,5,131827,0,0,0,0,0,137.88924916435374,2024,3,1,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,119.76465705741849,134.01337803947592
380000,1,2,44650,0,0,0,0,0,90.51091088875955,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,102.52175908804675,133.6791444548438
570000,0,1,68232,0,0,0,0,0,100.36900990166768,2023,11,4,109.21627017889637,122.3290415905496,127.6534440051615,127.24426147864546,132.5119970957668,120.30496546035636,133.6791444548438
440000,2,2,34901,0,0,0,0,0,93.96303895177385,2023,9,3,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,113.1050559567508,131.9244965704809
3200000,5,6,0,0,0,0,0,0,155.1777784877478,2024,4,2,163.37190824681323,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,146.08232563991157,133.67336753417774
3300000,4,6,0,0,0,0,0,0,156.3804720364362,2024,4,2,163.42022386241754,149.26251221180993,127.51407545248527,135.49426409689977,132.87013357142845,158.52234752107245,132.00102069039042
3707000,3,4,0,0,0,0,0,0,161.00861583538676,2024,4,2,163.56997813733977,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,134.1283299500584,133.6791444548438
2073269,3,3,0,0,0,0,0,0,139.1436372451616,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,120.4472643158484,133.4713455545535
820000,1,2,61982,0,0,0,0,0,110.0817513419842,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,124.61945164888246,133.7373114692438
4013000,3,4,0,0,0,0,0,0,164.24130684101857,2024,4,2,163.42022386241754,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,136.94166896070365,134.01337803947592
585000,0,1,0,0,0,0,0,0,101.03448329698662,2024,3,1,109.08658606313494,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,148.14048411237886,133.67336753417774
2899999,2,3,157746,0,0,0,0,0,151.39049876554412,2024,4,2,138.1580288702424,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,158.798404302072,133.67336753417774
705000,1,2,64750,2015,0,10,211,0,105.94093319569714,2024,4,2,109.19547218888867,122.49062797914426,127.77768367759731,127.38117836021159,102.39589545066391,133.1370997164982,133.60313587791276
2005999,2,2,0,0,0,0,0,0,137.99324687675647,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,124.2992489659588,133.5323446969761
3100000,4,4,178844,0,0,0,0,0,153.94634491050493,2024,2,1,163.53996448237965,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,138.45682847880803,133.4713455545535
2150000,3,3,0,0,0,0,0,0,140.4218913286144,2024,3,1,138.2818313564658,145.3676765508336,132.02870312123673,135.08362094295796,132.65475570083052,137.92313268132145,133.60313587791276
1000000,2,2,72600,0,0,0,0,0,115.75760619505428,2024,2,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,119.92495803362893,131.41932212972452
690000,0,1,0,0,0,0,0,0,105.36392920334788,2024,3,1,109.08658606313494,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,151.36926080244692,133.67336753417774
550000,0,1,97595,2011,0,5,90,0,99.46081177811156,2024,1,1,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,106.69601577882756,119.76465705741849,134.01337803947592
1154888,0,1,0,0,0,0,0,0,120.05208860462005,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,134.03452410797271,133.67336753417774
1172341,1,2,0,0,0,0,0,0,120.50815305773244,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,115.55611598012106,133.60313587791276
1700000,2,3,134484,0,0,0,0,0,132.35866305276588,2024,4,2,138.22067501009343,122.6693146374798,127.51407545248527,127.47067184865425,132.87013357142845,134.9447383674371,133.62254616576647
540000,0,1,41528,0,0,0,0,0,98.99732558435788,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,117.41011823529426,133.5323446969761
2450000,1,1,159490,0,0,0,0,0,145.11119363066373,2024,1,1,138.2818313564658,122.49062797914426,127.77768367759731,127.38117836021159,132.65475570083052,143.40220545299277,133.60313587791276
3200000,3,4,0,0,0,0,0,0,155.1777784877478,2024,4,2,163.53996448237965,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,124.69458766148519,133.62286642297357
912000,2,3,0,0,0,0,0,0,113.0887721215473,2024,4,2,109.21627017889637,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,105.99887337226015,133.6791444548438
2000000,1,1,0,0,0,0,0,0,137.88924916435374,2024,1,1,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,143.5546137610504,133.4713455545535
1576916,1,1,0,0,0,0,0,0,129.8743995200937,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,133.4998577301884,133.60313587791276
1978000,4,5,0,0,0,0,0,0,137.50583187971074,2024,4,2,138.15815726569912,145.17171701424283,127.13064872826803,134.9521308553659,132.52140208978395,117.35969590424237,133.62286642297357
1600000,1,1,100047,0,0,0,0,0,130.35120986446273,2024,3,1,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,134.9447383674371,133.62254616576647
1044864,1,2,0,0,0,0,0,0,117.05042033560078,2023,12,4,109.21627017889637,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,116.24848338112325,133.6791444548438
1975000,2,3,0,0,0,0,0,0,137.45329842402737,2024,4,2,138.2818313564658,148.7566013286269,132.02870312123673,127.38117836021159,132.65475570083052,148.89056147774184,133.60313587791276
